checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(30, 5, 31)",4.740242958068848,0.010182767175137997,4.7401862144470215,0.009399477392435074,4.742659568786621,0.009508893825113773,4.74263858795166,0.0092851547524333,-5.6743621826171875e-05,-0.0007832897827029228,-2.09808349609375e-05,-0.00022373907268047333
pre,random_k,0.0,"(17, 41, 9)",4.740242958068848,0.010182767175137997,4.7401556968688965,0.010182767175137997,4.742659568786621,0.009508893825113773,4.7426557540893555,0.009844501502811909,-8.726119995117188e-05,0.0,-3.814697265625e-06,0.0003356076776981354
pre,random_k,1.0,"(26, 14, 49)",4.740242958068848,0.010182767175137997,4.740236282348633,0.010182767175137997,4.742659568786621,0.009508893825113773,4.742645740509033,0.009061416611075401,-6.67572021484375e-06,0.0,-1.3828277587890625e-05,-0.00044747721403837204
pre,random_k,2.0,"(45, 22, 38)",4.740242958068848,0.010182767175137997,4.740197658538818,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742619514465332,0.008949547074735165,-4.5299530029296875e-05,-0.0002610962837934494,-4.00543212890625e-05,-0.0005593467503786087
pre,random_k,3.0,"(8, 56, 39)",4.740242958068848,0.010182767175137997,4.740253925323486,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742637634277344,0.00962076336145401,1.0967254638671875e-05,-0.0002610962837934494,-2.193450927734375e-05,0.00011186953634023666
pre,random_k,4.0,"(42, 22, 24)",4.740242958068848,0.010182767175137997,4.740277290344238,0.009138381108641624,4.742659568786621,0.009508893825113773,4.742606163024902,0.0092851547524333,3.4332275390625e-05,-0.0010443860664963722,-5.340576171875e-05,-0.00022373907268047333
pre,random_k,5.0,"(37, 9, 18)",4.740242958068848,0.010182767175137997,4.740222930908203,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742639541625977,0.008949547074735165,-2.002716064453125e-05,-0.0002610962837934494,-2.002716064453125e-05,-0.0005593467503786087
pre,random_k,6.0,"(15, 27, 52)",4.740242958068848,0.010182767175137997,4.74022102355957,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742659091949463,0.009173286147415638,-2.193450927734375e-05,-0.0002610962837934494,-4.76837158203125e-07,-0.0003356076776981354
pre,random_k,7.0,"(19, 28, 9)",4.740242958068848,0.010182767175137997,4.7401838302612305,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742639541625977,0.009508893825113773,-5.91278076171875e-05,-0.0002610962837934494,-2.002716064453125e-05,0.0
pre,random_k,8.0,"(43, 24, 39)",4.740242958068848,0.010182767175137997,4.740168571472168,0.009399477392435074,4.742659568786621,0.009508893825113773,4.742668628692627,0.009397024288773537,-7.43865966796875e-05,-0.0007832897827029228,9.059906005859375e-06,-0.00011186953634023666
pre,random_k,9.0,"(15, 32, 28)",4.740242958068848,0.010182767175137997,4.740231990814209,0.009399477392435074,4.742659568786621,0.009508893825113773,4.742640972137451,0.009173286147415638,-1.0967254638671875e-05,-0.0007832897827029228,-1.8596649169921875e-05,-0.0003356076776981354
pre,random_k,10.0,"(22, 33, 17)",4.740242958068848,0.010182767175137997,4.740153789520264,0.009399477392435074,4.742659568786621,0.009508893825113773,4.742648601531982,0.009061416611075401,-8.916854858398438e-05,-0.0007832897827029228,-1.0967254638671875e-05,-0.00044747721403837204
pre,random_k,11.0,"(42, 51, 11)",4.740242958068848,0.010182767175137997,4.740270137786865,0.009138381108641624,4.742659568786621,0.009508893825113773,4.742595672607422,0.009397024288773537,2.7179718017578125e-05,-0.0010443860664963722,-6.389617919921875e-05,-0.00011186953634023666
pre,random_k,12.0,"(36, 24, 50)",4.740242958068848,0.010182767175137997,4.7403178215026855,0.01070496067404747,4.742659568786621,0.009508893825113773,4.742612361907959,0.00861393939703703,7.486343383789062e-05,0.0005221934989094734,-4.7206878662109375e-05,-0.0008949544280767441
pre,random_k,13.0,"(28, 21, 22)",4.740242958068848,0.010182767175137997,4.740238666534424,0.008877284824848175,4.742659568786621,0.009508893825113773,4.742623329162598,0.008949547074735165,-4.291534423828125e-06,-0.0013054823502898216,-3.62396240234375e-05,-0.0005593467503786087
pre,random_k,14.0,"(7, 47, 26)",4.740242958068848,0.010182767175137997,4.740154266357422,0.009660574607551098,4.742659568786621,0.009508893825113773,4.742669105529785,0.008166462182998657,-8.869171142578125e-05,-0.0005221925675868988,9.5367431640625e-06,-0.0013424316421151161
pre,random_k,15.0,"(4, 34, 37)",4.740242958068848,0.010182767175137997,4.740335464477539,0.009660574607551098,4.742659568786621,0.009508893825113773,4.742597579956055,0.009173286147415638,9.250640869140625e-05,-0.0005221925675868988,-6.198883056640625e-05,-0.0003356076776981354
pre,random_k,16.0,"(16, 55, 15)",4.740242958068848,0.010182767175137997,4.7402191162109375,0.010182767175137997,4.742659568786621,0.009508893825113773,4.74263858795166,0.009956371039152145,-2.384185791015625e-05,0.0,-2.09808349609375e-05,0.00044747721403837204
pre,random_k,17.0,"(24, 27, 10)",4.740242958068848,0.010182767175137997,4.740303039550781,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742617130279541,0.009173286147415638,6.008148193359375e-05,-0.0002610962837934494,-4.2438507080078125e-05,-0.0003356076776981354
pre,random_k,18.0,"(25, 16, 20)",4.740242958068848,0.010182767175137997,4.74021577835083,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742635726928711,0.008502069860696793,-2.7179718017578125e-05,-0.0002610962837934494,-2.384185791015625e-05,-0.0010068239644169807
pre,random_k,19.0,"(9, 45, 7)",4.740242958068848,0.010182767175137997,4.7401862144470215,0.009399477392435074,4.742659568786621,0.009508893825113773,4.742645740509033,0.009397024288773537,-5.6743621826171875e-05,-0.0007832897827029228,-1.3828277587890625e-05,-0.00011186953634023666
pre,random_k,20.0,"(9, 56, 10)",4.740242958068848,0.010182767175137997,4.740311145782471,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742609977722168,0.009732632897794247,6.818771362304688e-05,-0.0002610962837934494,-4.9591064453125e-05,0.00022373907268047333
pre,random_k,21.0,"(7, 36, 3)",4.740242958068848,0.010182767175137997,4.74030065536499,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742618560791016,0.0092851547524333,5.7697296142578125e-05,-0.0002610962837934494,-4.100799560546875e-05,-0.00022373907268047333
pre,random_k,22.0,"(15, 35, 38)",4.740242958068848,0.010182767175137997,4.7400970458984375,0.009921670891344547,4.742659568786621,0.009508893825113773,4.742686748504639,0.00962076336145401,-0.00014591217041015625,-0.0002610962837934494,2.7179718017578125e-05,0.00011186953634023666
