checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(1, 11, 42)",4.744213581085205,0.00861506350338459,4.744232654571533,0.008092937991023064,4.744908809661865,0.009201252833008766,4.7448883056640625,0.007635082118213177,1.9073486328125e-05,-0.0005221255123615265,-2.0503997802734375e-05,-0.0015661707147955894
pre,random_k,0.0,"(13, 48, 30)",4.744213581085205,0.00861506350338459,4.744149208068848,0.009267719462513924,4.744908809661865,0.009201252833008766,4.744958877563477,0.008613938465714455,-6.437301635742188e-05,0.0006526559591293335,5.0067901611328125e-05,-0.0005873143672943115
pre,random_k,1.0,"(27, 56, 13)",4.744213581085205,0.00861506350338459,4.744194507598877,0.009137188084423542,4.744908809661865,0.009201252833008766,4.744891166687012,0.009201252833008766,-1.9073486328125e-05,0.0005221245810389519,-1.7642974853515625e-05,0.0
pre,random_k,2.0,"(12, 29, 18)",4.744213581085205,0.00861506350338459,4.744185447692871,0.009267719462513924,4.744908809661865,0.009201252833008766,4.744900226593018,0.008418167941272259,-2.8133392333984375e-05,0.0006526559591293335,-8.58306884765625e-06,-0.0007830848917365074
pre,random_k,3.0,"(32, 12, 41)",4.744213581085205,0.00861506350338459,4.744178295135498,0.009267719462513924,4.744908809661865,0.009201252833008766,4.744907379150391,0.009592795744538307,-3.528594970703125e-05,0.0006526559591293335,-1.430511474609375e-06,0.000391542911529541
pre,random_k,4.0,"(39, 45, 49)",4.744213581085205,0.00861506350338459,4.744176387786865,0.00861506350338459,4.744908809661865,0.009201252833008766,4.7449212074279785,0.008222396485507488,-3.719329833984375e-05,0.0,1.239776611328125e-05,-0.000978856347501278
pre,random_k,5.0,"(56, 36, 12)",4.744213581085205,0.00861506350338459,4.744151592254639,0.008745594881474972,4.744908809661865,0.009201252833008766,4.744958877563477,0.008026625029742718,-6.198883056640625e-05,0.00013053137809038162,5.0067901611328125e-05,-0.0011746278032660484
pre,random_k,6.0,"(25, 17, 8)",4.744213581085205,0.00861506350338459,4.744260787963867,0.009398250840604305,4.744908809661865,0.009201252833008766,4.744805335998535,0.009397024288773537,4.7206878662109375e-05,0.0007831873372197151,-0.00010347366333007812,0.0001957714557647705
pre,random_k,7.0,"(34, 37, 48)",4.744213581085205,0.00861506350338459,4.744201183319092,0.008354000747203827,4.744908809661865,0.009201252833008766,4.74486780166626,0.008418167941272259,-1.239776611328125e-05,-0.00026106275618076324,-4.100799560546875e-05,-0.0007830848917365074
pre,random_k,8.0,"(46, 54, 26)",4.744213581085205,0.00861506350338459,4.744235038757324,0.008354000747203827,4.744908809661865,0.009201252833008766,4.744874954223633,0.008809709921479225,2.1457672119140625e-05,-0.00026106275618076324,-3.3855438232421875e-05,-0.000391542911529541
pre,random_k,9.0,"(26, 38, 46)",4.744213581085205,0.00861506350338459,4.744175910949707,0.008876126259565353,4.744908809661865,0.009201252833008766,4.744938850402832,0.009397024288773537,-3.7670135498046875e-05,0.00026106275618076324,3.0040740966796875e-05,0.0001957714557647705
pre,random_k,10.0,"(47, 56, 18)",4.744213581085205,0.00861506350338459,4.744161605834961,0.00861506350338459,4.744908809661865,0.009201252833008766,4.7449564933776855,0.009005481377243996,-5.1975250244140625e-05,0.0,4.76837158203125e-05,-0.0001957714557647705
pre,random_k,11.0,"(53, 8, 19)",4.744213581085205,0.00861506350338459,4.744234085083008,0.008223469369113445,4.744908809661865,0.009201252833008766,4.744839668273926,0.007635082118213177,2.0503997802734375e-05,-0.00039159413427114487,-6.914138793945312e-05,-0.0015661707147955894
pre,random_k,12.0,"(7, 15, 9)",4.744213581085205,0.00861506350338459,4.744167804718018,0.009267719462513924,4.744908809661865,0.009201252833008766,4.744948387145996,0.008613938465714455,-4.57763671875e-05,0.0006526559591293335,3.9577484130859375e-05,-0.0005873143672943115
pre,random_k,13.0,"(51, 45, 9)",4.744213581085205,0.00861506350338459,4.74419641494751,0.00861506350338459,4.744908809661865,0.009201252833008766,4.7448930740356445,0.008809709921479225,-1.71661376953125e-05,0.0,-1.5735626220703125e-05,-0.000391542911529541
pre,random_k,14.0,"(10, 28, 19)",4.744213581085205,0.00861506350338459,4.744203567504883,0.008745594881474972,4.744908809661865,0.009201252833008766,4.744905948638916,0.007830853573977947,-1.0013580322265625e-05,0.00013053137809038162,-2.86102294921875e-06,-0.001370399259030819
pre,random_k,15.0,"(33, 2, 45)",4.744213581085205,0.00861506350338459,4.744152069091797,0.008223469369113445,4.744908809661865,0.009201252833008766,4.744953632354736,0.008809709921479225,-6.151199340820312e-05,-0.00039159413427114487,4.482269287109375e-05,-0.000391542911529541
pre,random_k,16.0,"(32, 43, 31)",4.744213581085205,0.00861506350338459,4.744163513183594,0.00861506350338459,4.744908809661865,0.009201252833008766,4.74495792388916,0.008809709921479225,-5.0067901611328125e-05,0.0,4.9114227294921875e-05,-0.000391542911529541
pre,random_k,17.0,"(18, 2, 4)",4.744213581085205,0.00861506350338459,4.744148254394531,0.008092937991023064,4.744908809661865,0.009201252833008766,4.744956016540527,0.007830853573977947,-6.532669067382812e-05,-0.0005221255123615265,4.7206878662109375e-05,-0.001370399259030819
pre,random_k,18.0,"(52, 37, 49)",4.744213581085205,0.00861506350338459,4.744206428527832,0.008484532125294209,4.744908809661865,0.009201252833008766,4.744894504547119,0.008613938465714455,-7.152557373046875e-06,-0.00013053137809038162,-1.430511474609375e-05,-0.0005873143672943115
pre,random_k,19.0,"(22, 31, 47)",4.744213581085205,0.00861506350338459,4.744165897369385,0.00861506350338459,4.744908809661865,0.009201252833008766,4.744970321655273,0.008418167941272259,-4.76837158203125e-05,0.0,6.151199340820312e-05,-0.0007830848917365074
pre,random_k,20.0,"(34, 44, 56)",4.744213581085205,0.00861506350338459,4.744282245635986,0.009137188084423542,4.744908809661865,0.009201252833008766,4.744773864746094,0.009005481377243996,6.866455078125e-05,0.0005221245810389519,-0.00013494491577148438,-0.0001957714557647705
pre,random_k,21.0,"(54, 20, 51)",4.744213581085205,0.00861506350338459,4.744200706481934,0.008354000747203827,4.744908809661865,0.009201252833008766,4.744898319244385,0.008222396485507488,-1.2874603271484375e-05,-0.00026106275618076324,-1.049041748046875e-05,-0.000978856347501278
pre,random_k,22.0,"(13, 19, 21)",4.744213581085205,0.00861506350338459,4.74419641494751,0.008223469369113445,4.744908809661865,0.009201252833008766,4.744896411895752,0.008026625029742718,-1.71661376953125e-05,-0.00039159413427114487,-1.239776611328125e-05,-0.0011746278032660484
pre,random_k,23.0,"(12, 46, 4)",4.744213581085205,0.00861506350338459,4.744166851043701,0.008223469369113445,4.744908809661865,0.009201252833008766,4.744965553283691,0.007635082118213177,-4.673004150390625e-05,-0.00039159413427114487,5.6743621826171875e-05,-0.0015661707147955894
pre,random_k,24.0,"(34, 16, 15)",4.744213581085205,0.00861506350338459,4.744159698486328,0.008092937991023064,4.744908809661865,0.009201252833008766,4.744936466217041,0.007243539672344923,-5.3882598876953125e-05,-0.0005221255123615265,2.765655517578125e-05,-0.001957713160663843
pre,random_k,25.0,"(6, 47, 29)",4.744213581085205,0.00861506350338459,4.7441487312316895,0.0078318752348423,4.744908809661865,0.009201252833008766,4.744975566864014,0.008026625029742718,-6.4849853515625e-05,-0.0007831882685422897,6.67572021484375e-05,-0.0011746278032660484
pre,random_k,26.0,"(21, 26, 54)",4.744213581085205,0.00861506350338459,4.744244575500488,0.008484532125294209,4.744908809661865,0.009201252833008766,4.744837284088135,0.009005481377243996,3.0994415283203125e-05,-0.00013053137809038162,-7.152557373046875e-05,-0.0001957714557647705
pre,random_k,27.0,"(48, 26, 17)",4.744213581085205,0.00861506350338459,4.744176864624023,0.00900665670633316,4.744908809661865,0.009201252833008766,4.74489688873291,0.008809709921479225,-3.6716461181640625e-05,0.00039159320294857025,-1.1920928955078125e-05,-0.000391542911529541
pre,random_k,28.0,"(4, 19, 35)",4.744213581085205,0.00861506350338459,4.744210720062256,0.008876126259565353,4.744908809661865,0.009201252833008766,4.7448649406433105,0.007635082118213177,-2.86102294921875e-06,0.00026106275618076324,-4.38690185546875e-05,-0.0015661707147955894
pre,random_k,29.0,"(39, 5, 7)",4.744213581085205,0.00861506350338459,4.744241237640381,0.008354000747203827,4.744908809661865,0.009201252833008766,4.74484395980835,0.009201252833008766,2.765655517578125e-05,-0.00026106275618076324,-6.4849853515625e-05,0.0
pre,random_k,30.0,"(39, 32, 56)",4.744213581085205,0.00861506350338459,4.744195461273193,0.00900665670633316,4.744908809661865,0.009201252833008766,4.744886875152588,0.009592795744538307,-1.811981201171875e-05,0.00039159320294857025,-2.193450927734375e-05,0.000391542911529541
pre,random_k,31.0,"(32, 29, 23)",4.744213581085205,0.00861506350338459,4.744202136993408,0.00900665670633316,4.744908809661865,0.009201252833008766,4.744863986968994,0.008809709921479225,-1.1444091796875e-05,0.00039159320294857025,-4.482269287109375e-05,-0.000391542911529541
pre,random_k,32.0,"(39, 20, 56)",4.744213581085205,0.00861506350338459,4.7441606521606445,0.008354000747203827,4.744908809661865,0.009201252833008766,4.74495792388916,0.008418167941272259,-5.2928924560546875e-05,-0.00026106275618076324,4.9114227294921875e-05,-0.0007830848917365074
pre,random_k,33.0,"(51, 13, 28)",4.744213581085205,0.00861506350338459,4.7441864013671875,0.008745594881474972,4.744908809661865,0.009201252833008766,4.744898319244385,0.008613938465714455,-2.7179718017578125e-05,0.00013053137809038162,-1.049041748046875e-05,-0.0005873143672943115
pre,random_k,34.0,"(38, 19, 50)",4.744213581085205,0.00861506350338459,4.744230270385742,0.008484532125294209,4.744908809661865,0.009201252833008766,4.744838714599609,0.008418167941272259,1.6689300537109375e-05,-0.00013053137809038162,-7.009506225585938e-05,-0.0007830848917365074
pre,random_k,35.0,"(25, 35, 26)",4.744213581085205,0.00861506350338459,4.744248390197754,0.008223469369113445,4.744908809661865,0.009201252833008766,4.74482536315918,0.009397024288773537,3.4809112548828125e-05,-0.00039159413427114487,-8.344650268554688e-05,0.0001957714557647705
pre,random_k,36.0,"(10, 37, 24)",4.744213581085205,0.00861506350338459,4.744197845458984,0.008745594881474972,4.744908809661865,0.009201252833008766,4.744919776916504,0.008026625029742718,-1.5735626220703125e-05,0.00013053137809038162,1.0967254638671875e-05,-0.0011746278032660484
pre,random_k,37.0,"(8, 20, 49)",4.744213581085205,0.00861506350338459,4.744138717651367,0.008745594881474972,4.744908809661865,0.009201252833008766,4.744984149932861,0.008026625029742718,-7.486343383789062e-05,0.00013053137809038162,7.534027099609375e-05,-0.0011746278032660484
pre,random_k,38.0,"(44, 6, 21)",4.744213581085205,0.00861506350338459,4.744222164154053,0.008484532125294209,4.744908809661865,0.009201252833008766,4.744888782501221,0.008418167941272259,8.58306884765625e-06,-0.00013053137809038162,-2.002716064453125e-05,-0.0007830848917365074
pre,random_k,39.0,"(9, 17, 27)",4.744213581085205,0.00861506350338459,4.744217872619629,0.00900665670633316,4.744908809661865,0.009201252833008766,4.744869232177734,0.009005481377243996,4.291534423828125e-06,0.00039159320294857025,-3.9577484130859375e-05,-0.0001957714557647705
pre,random_k,40.0,"(4, 38, 7)",4.744213581085205,0.00861506350338459,4.744195461273193,0.008484532125294209,4.744908809661865,0.009201252833008766,4.74490213394165,0.009201252833008766,-1.811981201171875e-05,-0.00013053137809038162,-6.67572021484375e-06,0.0
