checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(17, 42, 48)",4.741495132446289,0.009399477392435074,4.741504192352295,0.009660574607551098,4.739230632781982,0.008837677538394928,4.739195346832275,0.009397024288773537,9.059906005859375e-06,0.000261097215116024,-3.528594970703125e-05,0.0005593467503786087
pre,random_k,0.0,"(19, 30, 20)",4.741495132446289,0.009399477392435074,4.741419315338135,0.009921670891344547,4.739230632781982,0.008837677538394928,4.739245891571045,0.008725808933377266,-7.581710815429688e-05,0.0005221934989094734,1.52587890625e-05,-0.00011186860501766205
pre,random_k,1.0,"(21, 34, 5)",4.741495132446289,0.009399477392435074,4.741514205932617,0.011227154172956944,4.739230632781982,0.008837677538394928,4.73922061920166,0.009173286147415638,1.9073486328125e-05,0.0018276767805218697,-1.0013580322265625e-05,0.00033560860902071
pre,random_k,2.0,"(9, 34, 8)",4.741495132446289,0.009399477392435074,4.741350173950195,0.01070496067404747,4.739230632781982,0.008837677538394928,4.739287376403809,0.008725808933377266,-0.00014495849609375,0.0013054832816123962,5.6743621826171875e-05,-0.00011186860501766205
pre,random_k,3.0,"(53, 37, 18)",4.741495132446289,0.009399477392435074,4.741497039794922,0.01070496067404747,4.739230632781982,0.008837677538394928,4.739233493804932,0.00861393939703703,1.9073486328125e-06,0.0013054832816123962,2.86102294921875e-06,-0.0002237381413578987
pre,random_k,4.0,"(26, 14, 27)",4.741495132446289,0.009399477392435074,4.741501808166504,0.009660574607551098,4.739230632781982,0.008837677538394928,4.739220142364502,0.008502069860696793,6.67572021484375e-06,0.000261097215116024,-1.049041748046875e-05,-0.0003356076776981354
pre,random_k,5.0,"(40, 23, 52)",4.741495132446289,0.009399477392435074,4.741582870483398,0.009138381108641624,4.739230632781982,0.008837677538394928,4.739174842834473,0.008837677538394928,8.7738037109375e-05,-0.0002610962837934494,-5.5789947509765625e-05,0.0
pre,random_k,6.0,"(16, 9, 37)",4.741495132446289,0.009399477392435074,4.741513252258301,0.009660574607551098,4.739230632781982,0.008837677538394928,4.739217281341553,0.008725808933377266,1.811981201171875e-05,0.000261097215116024,-1.33514404296875e-05,-0.00011186860501766205
pre,random_k,7.0,"(8, 46, 23)",4.741495132446289,0.009399477392435074,4.741444110870361,0.009138381108641624,4.739230632781982,0.008837677538394928,4.739213943481445,0.00805459264665842,-5.1021575927734375e-05,-0.0002610962837934494,-1.6689300537109375e-05,-0.0007830848917365074
pre,random_k,8.0,"(34, 29, 19)",4.741495132446289,0.009399477392435074,4.741437911987305,0.009399477392435074,4.739230632781982,0.008837677538394928,4.739233493804932,0.008949547074735165,-5.7220458984375e-05,0.0,2.86102294921875e-06,0.00011186953634023666
pre,random_k,9.0,"(35, 55, 51)",4.741495132446289,0.009399477392435074,4.741474628448486,0.010182767175137997,4.739230632781982,0.008837677538394928,4.739221572875977,0.008949547074735165,-2.0503997802734375e-05,0.0007832897827029228,-9.059906005859375e-06,0.00011186953634023666
pre,random_k,10.0,"(4, 18, 14)",4.741495132446289,0.009399477392435074,4.741567611694336,0.009660574607551098,4.739230632781982,0.008837677538394928,4.739193916320801,0.00827833078801632,7.2479248046875e-05,0.000261097215116024,-3.6716461181640625e-05,-0.0005593467503786087
pre,random_k,11.0,"(16, 47, 45)",4.741495132446289,0.009399477392435074,4.741437911987305,0.009660574607551098,4.739230632781982,0.008837677538394928,4.739208221435547,0.00861393939703703,-5.7220458984375e-05,0.000261097215116024,-2.2411346435546875e-05,-0.0002237381413578987
pre,random_k,12.0,"(50, 26, 16)",4.741495132446289,0.009399477392435074,4.741435527801514,0.009399477392435074,4.739230632781982,0.008837677538394928,4.739234924316406,0.007830853573977947,-5.9604644775390625e-05,0.0,4.291534423828125e-06,-0.0010068239644169807
pre,random_k,13.0,"(16, 53, 41)",4.741495132446289,0.009399477392435074,4.741536617279053,0.01070496067404747,4.739230632781982,0.008837677538394928,4.739181995391846,0.008502069860696793,4.1484832763671875e-05,0.0013054832816123962,-4.863739013671875e-05,-0.0003356076776981354
pre,random_k,14.0,"(43, 54, 6)",4.741495132446289,0.009399477392435074,4.7416157722473145,0.009138381108641624,4.739230632781982,0.008837677538394928,4.739173412322998,0.009956371039152145,0.00012063980102539062,-0.0002610962837934494,-5.7220458984375e-05,0.0011186935007572174
