checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(1, 11, 42)",4.743826866149902,0.008093995042145252,4.743916988372803,0.008616187609732151,4.744776725769043,0.009173286147415638,4.7447428703308105,0.007607114966958761,9.012222290039062e-05,0.0005221925675868988,-3.3855438232421875e-05,-0.0015661711804568768
pre,random_k,0.0,"(13, 48, 30)",4.743826866149902,0.008093995042145252,4.743867874145508,0.008616187609732151,4.744776725769043,0.009173286147415638,4.74473237991333,0.009173286147415638,4.100799560546875e-05,0.0005221925675868988,-4.4345855712890625e-05,0.0
pre,random_k,1.0,"(27, 56, 13)",4.743826866149902,0.008093995042145252,4.74376106262207,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744778156280518,0.009844501502811909,-6.580352783203125e-05,-0.0005221934989094734,1.430511474609375e-06,0.0006712153553962708
pre,random_k,2.0,"(12, 29, 18)",4.743826866149902,0.008093995042145252,4.743745803833008,0.008616187609732151,4.744776725769043,0.009173286147415638,4.744781970977783,0.009061416611075401,-8.106231689453125e-05,0.0005221925675868988,5.245208740234375e-06,-0.00011186953634023666
pre,random_k,3.0,"(32, 12, 41)",4.743826866149902,0.008093995042145252,4.743809700012207,0.008616187609732151,4.744776725769043,0.009173286147415638,4.744752407073975,0.009732632897794247,-1.71661376953125e-05,0.0005221925675868988,-2.4318695068359375e-05,0.0005593467503786087
pre,random_k,4.0,"(39, 45, 49)",4.743826866149902,0.008093995042145252,4.743807315826416,0.007310704793781042,4.744776725769043,0.009173286147415638,4.744760036468506,0.008949547074735165,-1.9550323486328125e-05,-0.0007832902483642101,-1.6689300537109375e-05,-0.00022373907268047333
pre,random_k,5.0,"(56, 36, 12)",4.743826866149902,0.008093995042145252,4.7439141273498535,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744714736938477,0.008837677538394928,8.726119995117188e-05,-0.0005221934989094734,-6.198883056640625e-05,-0.00033560860902071
pre,random_k,6.0,"(25, 17, 8)",4.743826866149902,0.008093995042145252,4.74379825592041,0.008093995042145252,4.744776725769043,0.009173286147415638,4.744770050048828,0.009956371039152145,-2.86102294921875e-05,0.0,-6.67572021484375e-06,0.0007830848917365074
pre,random_k,7.0,"(34, 37, 48)",4.743826866149902,0.008093995042145252,4.743789196014404,0.006266318261623383,4.744776725769043,0.009173286147415638,4.744758605957031,0.0092851547524333,-3.7670135498046875e-05,-0.0018276767805218697,-1.811981201171875e-05,0.00011186860501766205
pre,random_k,8.0,"(46, 54, 26)",4.743826866149902,0.008093995042145252,4.7438836097717285,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744751930236816,0.008949547074735165,5.6743621826171875e-05,-0.0005221934989094734,-2.47955322265625e-05,-0.00022373907268047333
pre,random_k,9.0,"(26, 38, 46)",4.743826866149902,0.008093995042145252,4.7438178062438965,0.008616187609732151,4.744776725769043,0.009173286147415638,4.744764804840088,0.0092851547524333,-9.059906005859375e-06,0.0005221925675868988,-1.1920928955078125e-05,0.00011186860501766205
pre,random_k,10.0,"(47, 56, 18)",4.743826866149902,0.008093995042145252,4.7439069747924805,0.006788511760532856,4.744776725769043,0.009173286147415638,4.744725704193115,0.00962076336145401,8.0108642578125e-05,-0.0013054832816123962,-5.1021575927734375e-05,0.00044747721403837204
pre,random_k,11.0,"(53, 8, 19)",4.743826866149902,0.008093995042145252,4.743887901306152,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744729042053223,0.008166462182998657,6.103515625e-05,-0.0005221934989094734,-4.76837158203125e-05,-0.0010068239644169807
pre,random_k,12.0,"(7, 15, 9)",4.743826866149902,0.008093995042145252,4.743860244750977,0.009660574607551098,4.744776725769043,0.009173286147415638,4.74474573135376,0.008725808933377266,3.337860107421875e-05,0.0015665795654058456,-3.0994415283203125e-05,-0.00044747721403837204
pre,random_k,13.0,"(51, 45, 9)",4.743826866149902,0.008093995042145252,4.743731498718262,0.008355091325938702,4.744776725769043,0.009173286147415638,4.744793891906738,0.008837677538394928,-9.5367431640625e-05,0.0002610962837934494,1.71661376953125e-05,-0.00033560860902071
pre,random_k,14.0,"(10, 28, 19)",4.743826866149902,0.008093995042145252,4.74383020401001,0.008616187609732151,4.744776725769043,0.009173286147415638,4.744764804840088,0.00827833078801632,3.337860107421875e-06,0.0005221925675868988,-1.1920928955078125e-05,-0.0008949553593993187
pre,random_k,15.0,"(33, 2, 45)",4.743826866149902,0.008093995042145252,4.74386739730835,0.008093995042145252,4.744776725769043,0.009173286147415638,4.744731903076172,0.00861393939703703,4.0531158447265625e-05,0.0,-4.482269287109375e-05,-0.0005593467503786087
pre,random_k,16.0,"(32, 43, 31)",4.743826866149902,0.008093995042145252,4.743851184844971,0.008877284824848175,4.744776725769043,0.009173286147415638,4.7447509765625,0.00861393939703703,2.4318695068359375e-05,0.0007832897827029228,-2.574920654296875e-05,-0.0005593467503786087
pre,random_k,17.0,"(18, 2, 4)",4.743826866149902,0.008093995042145252,4.743767261505127,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744772911071777,0.008166462182998657,-5.9604644775390625e-05,-0.0005221934989094734,-3.814697265625e-06,-0.0010068239644169807
pre,random_k,18.0,"(52, 37, 49)",4.743826866149902,0.008093995042145252,4.743687152862549,0.006788511760532856,4.744776725769043,0.009173286147415638,4.7448225021362305,0.0092851547524333,-0.00013971328735351562,-0.0013054832816123962,4.57763671875e-05,0.00011186860501766205
pre,random_k,19.0,"(22, 31, 47)",4.743826866149902,0.008093995042145252,4.743805885314941,0.007571801543235779,4.744776725769043,0.009173286147415638,4.744779586791992,0.008949547074735165,-2.09808349609375e-05,-0.0005221934989094734,2.86102294921875e-06,-0.00022373907268047333
pre,random_k,20.0,"(34, 44, 56)",4.743826866149902,0.008093995042145252,4.743816375732422,0.008355091325938702,4.744776725769043,0.009173286147415638,4.744762420654297,0.009397024288773537,-1.049041748046875e-05,0.0002610962837934494,-1.430511474609375e-05,0.0002237381413578987
pre,random_k,21.0,"(54, 20, 51)",4.743826866149902,0.008093995042145252,4.743737697601318,0.007832897827029228,4.744776725769043,0.009173286147415638,4.744797706604004,0.008502069860696793,-8.916854858398438e-05,-0.000261097215116024,2.09808349609375e-05,-0.0006712162867188454
pre,random_k,22.0,"(13, 19, 21)",4.743826866149902,0.008093995042145252,4.743861198425293,0.007832897827029228,4.744776725769043,0.009173286147415638,4.7447404861450195,0.00827833078801632,3.4332275390625e-05,-0.000261097215116024,-3.62396240234375e-05,-0.0008949553593993187
pre,random_k,23.0,"(12, 46, 4)",4.743826866149902,0.008093995042145252,4.743721961975098,0.007049608509987593,4.744776725769043,0.009173286147415638,4.744813919067383,0.008390200324356556,-0.0001049041748046875,-0.0010443865321576595,3.719329833984375e-05,-0.000783085823059082
pre,random_k,24.0,"(34, 16, 15)",4.743826866149902,0.008093995042145252,4.7439284324646,0.006788511760532856,4.744776725769043,0.009173286147415638,4.744702339172363,0.008166462182998657,0.00010156631469726562,-0.0013054832816123962,-7.43865966796875e-05,-0.0010068239644169807
pre,random_k,25.0,"(6, 47, 29)",4.743826866149902,0.008093995042145252,4.743810653686523,0.006788511760532856,4.744776725769043,0.009173286147415638,4.744765758514404,0.008390200324356556,-1.621246337890625e-05,-0.0013054832816123962,-1.0967254638671875e-05,-0.000783085823059082
pre,random_k,26.0,"(21, 26, 54)",4.743826866149902,0.008093995042145252,4.743921279907227,0.007832897827029228,4.744776725769043,0.009173286147415638,4.74472188949585,0.009061416611075401,9.441375732421875e-05,-0.000261097215116024,-5.4836273193359375e-05,-0.00011186953634023666
pre,random_k,27.0,"(48, 26, 17)",4.743826866149902,0.008093995042145252,4.743794918060303,0.008355091325938702,4.744776725769043,0.009173286147415638,4.744752407073975,0.009173286147415638,-3.1948089599609375e-05,0.0002610962837934494,-2.4318695068359375e-05,0.0
pre,random_k,28.0,"(4, 19, 35)",4.743826866149902,0.008093995042145252,4.743823528289795,0.008093995042145252,4.744776725769043,0.009173286147415638,4.744750499725342,0.008502069860696793,-3.337860107421875e-06,0.0,-2.6226043701171875e-05,-0.0006712162867188454
pre,random_k,29.0,"(39, 5, 7)",4.743826866149902,0.008093995042145252,4.74383020401001,0.008877284824848175,4.744776725769043,0.009173286147415638,4.7447614669799805,0.00861393939703703,3.337860107421875e-06,0.0007832897827029228,-1.52587890625e-05,-0.0005593467503786087
pre,random_k,30.0,"(39, 32, 56)",4.743826866149902,0.008093995042145252,4.743889808654785,0.008093995042145252,4.744776725769043,0.009173286147415638,4.744721412658691,0.009732632897794247,6.29425048828125e-05,0.0,-5.53131103515625e-05,0.0005593467503786087
pre,random_k,31.0,"(32, 29, 23)",4.743826866149902,0.008093995042145252,4.743741035461426,0.008616187609732151,4.744776725769043,0.009173286147415638,4.744778156280518,0.009061416611075401,-8.58306884765625e-05,0.0005221925675868988,1.430511474609375e-06,-0.00011186953634023666
pre,random_k,32.0,"(39, 20, 56)",4.743826866149902,0.008093995042145252,4.743797779083252,0.007049608509987593,4.744776725769043,0.009173286147415638,4.744771957397461,0.008949547074735165,-2.9087066650390625e-05,-0.0010443865321576595,-4.76837158203125e-06,-0.00022373907268047333
