checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(46, 4, 27)",4.743622303009033,0.01070496067404747,4.74354887008667,0.010182767175137997,4.746356964111328,0.008166462182998657,4.746349811553955,0.007830853573977947,-7.343292236328125e-05,-0.0005221934989094734,-7.152557373046875e-06,-0.00033560860902071
pre,random_k,0.0,"(33, 44, 21)",4.743622303009033,0.01070496067404747,4.743588924407959,0.009921670891344547,4.746356964111328,0.008166462182998657,4.746364116668701,0.007942723110318184,-3.337860107421875e-05,-0.0007832897827029228,7.152557373046875e-06,-0.00022373907268047333
pre,random_k,1.0,"(34, 41, 22)",4.743622303009033,0.01070496067404747,4.7435712814331055,0.01044386439025402,4.746356964111328,0.008166462182998657,4.74636697769165,0.008166462182998657,-5.1021575927734375e-05,-0.0002610962837934494,1.0013580322265625e-05,0.0
pre,random_k,2.0,"(21, 31, 5)",4.743622303009033,0.01070496067404747,4.743568420410156,0.010182767175137997,4.746356964111328,0.008166462182998657,4.746376037597656,0.007718984503298998,-5.3882598876953125e-05,-0.0005221934989094734,1.9073486328125e-05,-0.00044747767969965935
pre,random_k,3.0,"(44, 8, 48)",4.743622303009033,0.01070496067404747,4.743577480316162,0.01044386439025402,4.746356964111328,0.008166462182998657,4.746384143829346,0.00805459264665842,-4.482269287109375e-05,-0.0002610962837934494,2.7179718017578125e-05,-0.00011186953634023666
pre,random_k,4.0,"(25, 11, 52)",4.743622303009033,0.01070496067404747,4.743650913238525,0.010182767175137997,4.746356964111328,0.008166462182998657,4.746302604675293,0.007718984503298998,2.86102294921875e-05,-0.0005221934989094734,-5.435943603515625e-05,-0.00044747767969965935
pre,random_k,5.0,"(56, 20, 32)",4.743622303009033,0.01070496067404747,4.74365758895874,0.01070496067404747,4.746356964111328,0.008166462182998657,4.746303081512451,0.00805459264665842,3.528594970703125e-05,0.0,-5.3882598876953125e-05,-0.00011186953634023666
pre,random_k,6.0,"(2, 6, 37)",4.743622303009033,0.01070496067404747,4.7436017990112305,0.010182767175137997,4.746356964111328,0.008166462182998657,4.7463459968566895,0.007383376359939575,-2.0503997802734375e-05,-0.0005221934989094734,-1.0967254638671875e-05,-0.000783085823059082
pre,random_k,7.0,"(9, 44, 42)",4.743622303009033,0.01070496067404747,4.743546962738037,0.010182767175137997,4.746356964111328,0.008166462182998657,4.746380805969238,0.00805459264665842,-7.534027099609375e-05,-0.0005221934989094734,2.384185791015625e-05,-0.00011186953634023666
pre,random_k,8.0,"(15, 20, 8)",4.743622303009033,0.01070496067404747,4.7435150146484375,0.01070496067404747,4.746356964111328,0.008166462182998657,4.746385097503662,0.007607114966958761,-0.00010728836059570312,0.0,2.8133392333984375e-05,-0.000559347216039896
