checkpoint,trial_type,trial_id,selected_freqs,train_pre_loss,train_pre_acc,train_post_loss,train_post_acc,test_pre_loss,test_pre_acc,test_post_loss,test_post_acc,delta_train_loss,delta_train_acc,delta_test_loss,delta_test_acc
pre,target,,"(17, 43, 22)",4.741276264190674,0.01070496067404747,4.7413554191589355,0.01070496067404747,4.745364189147949,0.008725808933377266,4.7453131675720215,0.00805459264665842,7.915496826171875e-05,0.0,-5.1021575927734375e-05,-0.0006712162867188454
pre,random_k,0.0,"(5, 19, 12)",4.741276264190674,0.01070496067404747,4.741340637207031,0.01044386439025402,4.745364189147949,0.008725808933377266,4.745307445526123,0.008166462182998657,6.437301635742188e-05,-0.0002610962837934494,-5.6743621826171875e-05,-0.0005593467503786087
pre,random_k,1.0,"(47, 26, 33)",4.741276264190674,0.01070496067404747,4.741121768951416,0.010182767175137997,4.745364189147949,0.008725808933377266,4.745412826538086,0.00827833078801632,-0.0001544952392578125,-0.0005221934989094734,4.863739013671875e-05,-0.00044747814536094666
pre,random_k,2.0,"(56, 39, 7)",4.741276264190674,0.01070496067404747,4.7411346435546875,0.01070496067404747,4.745364189147949,0.008725808933377266,4.745405673980713,0.00805459264665842,-0.00014162063598632812,0.0,4.1484832763671875e-05,-0.0006712162867188454
pre,random_k,3.0,"(6, 55, 29)",4.741276264190674,0.01070496067404747,4.741171836853027,0.01096605695784092,4.745364189147949,0.008725808933377266,4.745406150817871,0.008166462182998657,-0.00010442733764648438,0.0002610962837934494,4.1961669921875e-05,-0.0005593467503786087
pre,random_k,4.0,"(28, 53, 38)",4.741276264190674,0.01070496067404747,4.741262912750244,0.01070496067404747,4.745364189147949,0.008725808933377266,4.7453460693359375,0.007718984503298998,-1.33514404296875e-05,0.0,-1.811981201171875e-05,-0.001006824430078268
pre,random_k,5.0,"(15, 27, 6)",4.741276264190674,0.01070496067404747,4.741224765777588,0.01096605695784092,4.745364189147949,0.008725808933377266,4.745334625244141,0.007942723110318184,-5.14984130859375e-05,0.0002610962837934494,-2.956390380859375e-05,-0.000783085823059082
pre,random_k,6.0,"(5, 3, 6)",4.741276264190674,0.01070496067404747,4.741337776184082,0.01096605695784092,4.745364189147949,0.008725808933377266,4.745304107666016,0.008166462182998657,6.151199340820312e-05,0.0002610962837934494,-6.008148193359375e-05,-0.0005593467503786087
pre,random_k,7.0,"(4, 53, 20)",4.741276264190674,0.01070496067404747,4.741217613220215,0.01070496067404747,4.745364189147949,0.008725808933377266,4.745393753051758,0.00827833078801632,-5.8650970458984375e-05,0.0,2.956390380859375e-05,-0.00044747814536094666
pre,random_k,8.0,"(48, 54, 46)",4.741276264190674,0.01070496067404747,4.741215229034424,0.01096605695784092,4.745364189147949,0.008725808933377266,4.745360851287842,0.008166462182998657,-6.103515625e-05,0.0002610962837934494,-3.337860107421875e-06,-0.0005593467503786087
pre,random_k,9.0,"(30, 20, 12)",4.741276264190674,0.01070496067404747,4.7411675453186035,0.01096605695784092,4.745364189147949,0.008725808933377266,4.745401859283447,0.00805459264665842,-0.0001087188720703125,0.0002610962837934494,3.7670135498046875e-05,-0.0006712162867188454
pre,random_k,10.0,"(40, 46, 29)",4.741276264190674,0.01070496067404747,4.741231441497803,0.011227154172956944,4.745364189147949,0.008725808933377266,4.745385646820068,0.008949547074735165,-4.482269287109375e-05,0.0005221934989094734,2.1457672119140625e-05,0.0002237381413578987
pre,random_k,11.0,"(56, 13, 21)",4.741276264190674,0.01070496067404747,4.741238594055176,0.01070496067404747,4.745364189147949,0.008725808933377266,4.745351791381836,0.008502069860696793,-3.7670135498046875e-05,0.0,-1.239776611328125e-05,-0.00022373907268047333
